id;fr_fr
146457;Ensemble : armure du gladiateur cataclysmique en soie
146499;Ensemble : cotte d'anneaux du gladiateur sans pitié
146501;Ensemble : armure du gladiateur sans pitié en peau de dragon
146503;Ensemble : armure du gladiateur sans pitié en plaques d'effroi
146505;Ensemble : armure du gladiateur sans pitié en tisse-gangrène
146507;Ensemble : armure du gladiateur sans pitié en cuir
146509;Ensemble : armure de plaques du gladiateur sans pitié
146511;Ensemble : armure du gladiateur sans pitié en mailles annelées
146513;Ensemble : armure du gladiateur sans pitié en satin
146517;Ensemble : armure du gladiateur sans pitié en soie
146519;Ensemble : cotte d'anneaux du gladiateur vicieux
146521;Ensemble : armure du gladiateur vicieux en peau de dragon
146523;Ensemble : armure du gladiateur vicieux en plaques d'effroi
146525;Ensemble : armure du gladiateur vicieux en tisse-gangrène
146529;Ensemble : armure de plaques du gladiateur vicieux
146537;Ensemble : armure du gladiateur vicieux en soie
146540;Ensemble : armure du gladiateur fatal en plaques d'effroi
146527;Ensemble : armure du gladiateur vicieux en cuir
146531;Ensemble : armure du gladiateur vicieux en mailles annelées
146533;Ensemble : armure du gladiateur vicieux en satin
146599;Ensemble : armure du gladiateur brutal en peau de dragon
146538;Ensemble : cotte d'anneaux du gladiateur fatal
146567;Ensemble : armure du gladiateur haineux en soie
146575;Ensemble : armure du gladiateur implacable en satin
146571;Ensemble : armure du gladiateur implacable en tisse-gangrène
146543;Ensemble : armure de plaques du gladiateur fatal
146549;Ensemble : armure du gladiateur furieux en peau de dragon
146551;Ensemble : armure du gladiateur furieux en tisse-gangrène
146554;Ensemble : armure du gladiateur furieux en mailles annelées
146544;Ensemble : armure du gladiateur fatal en mailles annelées
146547;Ensemble : armure du gladiateur fatal en soie
146550;Ensemble : armure du gladiateur furieux en plaques d'effroi
146553;Ensemble : armure de plaques du gladiateur furieux
146557;Ensemble : armure du gladiateur furieux en soie
146558;Ensemble : cotte d'anneaux du gladiateur haineux
146564;Ensemble : armure du gladiateur haineux en mailles annelées
146580;Ensemble : armure du gladiateur sauvage en plaques d'effroi
146560;Ensemble : armure du gladiateur haineux en plaques d'effroi
146563;Ensemble : armure de plaques du gladiateur haineux
146576;Ensemble : armure du gladiateur implacable en écailles
146588;Ensemble : cotte d'anneaux du gladiateur courroucé
146565;Ensemble : armure du gladiateur haineux en satin
146581;Ensemble : armure du gladiateur sauvage en tisse-gangrène
146592;Ensemble : armure du gladiateur courroucé en cuir
146642;Arsenal : armes du gladiateur courroucé
146566;Ensemble : armure du gladiateur haineux en écailles
146572;Ensemble : armure du gladiateur implacable en cuir
146582;Ensemble : armure du gladiateur sauvage en cuir
146585;Ensemble : armure du gladiateur sauvage en satin
146568;Ensemble : cotte d'anneaux du gladiateur implacable
146570;Ensemble : armure du gladiateur implacable en plaques d'effroi
146574;Ensemble : armure du gladiateur implacable en mailles annelées
146577;Ensemble : armure du gladiateur implacable en soie
146573;Ensemble : armure de plaques du gladiateur implacable
146579;Ensemble : armure du gladiateur sauvage en peau de dragon
146578;Ensemble : cotte d'anneaux du gladiateur sauvage
146587;Ensemble : armure du gladiateur sauvage en soie
146583;Ensemble : armure de plaques du gladiateur sauvage
146589;Ensemble : armure du gladiateur courroucé en peau de dragon
146596;Ensemble : armure du gladiateur courroucé en écailles
146643;Arsenal : armes du gladiateur implacable
146584;Ensemble : armure du gladiateur sauvage en mailles annelées
146586;Ensemble : armure du gladiateur sauvage en écailles
146593;Ensemble : armure de plaques du gladiateur courroucé
146601;Ensemble : armure du gladiateur brutal en tisse-gangrène
146591;Ensemble : armure du gladiateur courroucé en tisse-gangrène
146598;Ensemble : cotte d'anneaux du gladiateur brutal
146644;Arsenal : armes du gladiateur furieux
146645;Arsenal : armes du gladiateur fatal
146594;Ensemble : armure du gladiateur courroucé en mailles annelées
146646;Arsenal : armes du gladiateur haineux
146649;Arsenal : armes du gladiateur vengeur
146650;Arsenal : armes du gladiateur impitoyable
146595;Ensemble : armure du gladiateur courroucé en satin
146605;Ensemble : armure du gladiateur brutal en satin
146609;Ensemble : armure de gladiateur en peau de dragon
146614;Ensemble : armure de gladiateur en mailles annelées
146597;Ensemble : armure du gladiateur courroucé en soie
146607;Ensemble : armure du gladiateur brutal en soie
146612;Ensemble : armure de gladiateur en cuir
146616;Ensemble : armure de gladiateur en écailles
146600;Ensemble : armure du gladiateur brutal en plaques d'effroi
146647;Arsenal : armes du gladiateur sauvage
146659;Essence d'éclat de Néant
146662;Potion de buveur de potion
146606;Ensemble : armure du gladiateur brutal en écailles
146611;Ensemble : armure de gladiateur en tisse-gangrène
146613;Ensemble : armure de plaques de gladiateur
146618;Ensemble : cotte d'anneaux du gladiateur impitoyable
146608;Ensemble : cotte d'anneaux de gladiateur
146604;Ensemble : armure du gladiateur brutal en mailles annelées
146617;Ensemble : armure de gladiateur en soie
146628;Ensemble : cotte d'anneaux du gladiateur vengeur
146615;Ensemble : armure de gladiateur en satin
146627;Ensemble : armure du gladiateur impitoyable en soie
146655;Réceptacle d'essence gangrenée vide
146653;Éclat de lien ancien
146619;Ensemble : armure du gladiateur impitoyable en peau de dragon
146622;Ensemble : armure du gladiateur impitoyable en cuir
146621;Ensemble : armure du gladiateur impitoyable en tisse-gangrène
146625;Ensemble : armure du gladiateur impitoyable en satin
146623;Ensemble : armure de plaques du gladiateur impitoyable
146624;Ensemble : armure du gladiateur impitoyable en mailles annelées
146640;Arsenal : armes du gladiateur sans pitié
146641;Arsenal : armes du gladiateur vicieux
146626;Ensemble : armure du gladiateur impitoyable en écailles
146657;Flasque d'essence gangrenée
146658;Phylactère d'essence gangrenée
146663;Tapisserie détrempée
146629;Ensemble : armure du gladiateur vengeur en peau de dragon
146631;Ensemble : armure du gladiateur vengeur en tisse-gangrène
146633;Ensemble : armure de plaques du gladiateur vengeur
146639;Arsenal : armes du gladiateur cataclysmique
146632;Ensemble : armure du gladiateur vengeur en cuir
146634;Ensemble : armure du gladiateur vengeur en mailles annelées
146635;Ensemble : armure du gladiateur vengeur en satin
146636;Ensemble : armure du gladiateur vengeur en écailles
146637;Ensemble : armure du gladiateur vengeur en soie
146648;Arsenal : armes du gladiateur brutal
146651;Arsenal : armes du gladiateur
146656;Réceptacle d'essence gangrenée
146556;Ensemble : armure du gladiateur furieux en écailles
146559;Ensemble : armure du gladiateur haineux en peau de dragon
146561;Ensemble : armure du gladiateur haineux en tisse-gangrène
146590;Ensemble : armure du gladiateur courroucé en plaques d'effroi
146664;Clé ornée de joyaux
146690;Sorcécharpe déchirée de Xavius
146692;Armure en cuir-effroi ancien
146693;Cuir-effroi ancien
146666;"""Celumbra, la dichotomie nocturne"""
146697;Cuissards restaurés de Méphistroth
146698;Brassards de la Première guerre déchirés
146703;Marteau de combattant divin
146668;Perchoir de vigilance
146669;Refuge éternel de la sentinelle
146671;Zircone cubique
146678;Robe en tisse-ombre de Vandros
146680;Brassards touchés par les étoiles de Melandrus
146681;Fil de lumière stellaire
146683;Fil d'âme
146684;Armure en soie tissée imprégnée ancienne
146679;Fil d'ombre
146682;Protège-âme suramari
146685;Soie tissée imprégnée ancienne
146691;Sorcécharpe immaculée
146686;Voile de Xavius incolore
146687;Voile de Xavius teint
146688;Gants de suivante détrempés
146689;Gants de suivante huilés
146694;Mantelet gangrechant abîmé
146712;Peau ancienne touchée par les feux follets
146713;Ecaille de gardien primordiale
146716;Renfort d'armure grandiose de seigneur de bataille
146695;Mantelet gangrechant immaculé
146699;Brassards de la Première guerre resplendissants
146700;Armure tombécaille ancienne
146701;Tombécaille ancienne
146696;Cuissards rouillés de Méphistroth
146709;Démonium ancien
146714;Marteau des héros oubliés
146717;Renfort d'armure grandiose de seigneur de la mort
146702;Foudracier blanc
146704;Scories draconiques rougies
146706;Schiste veine-de-givre
146707;Marteau de tueur des enfers
146705;Marteau de chasseur de dragons
146710;Rouleau d'étoffe d'ombre
146752;Paquetage de Gardienne
146758;Cuirasse xorothienne
146708;Armure en démonium ancien
146711;Rouleau de tissétoile
146751;Magot souffrenuit
146759;Gantelets xorothiens
146715;Pierre de portail surchargée
146718;Renfort d'armure grandiose de vengeur
146723;Renfort d'armure grandiose de généralissime
146725;Renfort d'armure grandiose de traqueur des ombres
146719;Renfort d'armure grandiose d'archidruide
146720;Renfort d'armure grandiose de maître chasseur
146721;Renfort d'armure grandiose d'archimage
146722;Renfort d'armure grandiose de grand maître
146724;Renfort d'armure grandiose de grand prêtre
146748;Offrandes de Haut-Roc
146747;Provisions des Tisse-Rêves
146750;Coffret de Farondis
146726;Renfort d'armure grandiose de long-voyant
146727;Renfort d'armure grandiose de seigneur du Néant
146745;Recherches sur les armes prodigieuses
146749;Cache valarjar
146753;Coffre du Kirin Tor
146761;Casque xorothien
146767;Sceau de garde-portail
146769;Bottines de démon du Néant
146757;Ingrédients préparés
146760;Plate de taille xorothienne
146762;Grèves xorothiennes
146768;Bracières de démon du Néant
146763;Espauliers xorothiens
146764;Solerets xorothiens
146765;Protège-bras xorothiens
146773;Plastron de démon du Néant
146766;Cape de mande-néant
146770;Pantalon de démon du Néant
146771;Poignes de démon du Néant
146777;Ceinturon ered'ruin
146772;Couvre-chef de démon du Néant
146874;Spallières ruine-sanctuaire
146900;Cache souffrenuit
146904;Litre de breuvage volé
146776;Collier de traque-mana
146875;Corselet ruine-sanctuaire
149964;Ecusson de victoire du combattant autoritaire
149968;Insigne de victoire du combattant autoritaire
146774;Mantelet de démon du Néant
146872;Camail ruine-sanctuaire
150017;Drapé de piété du combattant démoniaque
150449;Couvre-bras du vol précis
146775;Ceinture de démon du Néant
146873;Garde-jambes ruine-sanctuaire
150014;Grande cape de foi du combattant démoniaque
150467;Manchettes du mana focalisé
146780;Bottes ered'ruin
146787;Mitaines de tissevil
146790;Mules de tissevil
146791;Amict de tissevil
146778;Brassards ered'ruin
146781;Camail ered'ruin
146785;Echarpe de tissevil
146789;Robe de tissevil
146783;Spallières ered'ruin
146786;Coiffe de tissevil
146788;Jambières de tissevil
146799;
146784;Corselet ered'ruin
146801;
146804;Heaume du gladiateur cruel
146809;Plastron du gladiateur cruel
146792;Crispins de tissevil
146794;Cape de héraut sargereï
146796;Pierre de portail de Dalaran
146798;Idole corrompue d'Aviana
146793;Drapé de magus man'ari
146795;Grande cape de fiel de la terreur
146797;Batterie de cuirassé
146800;
146810;Jambières du gladiateur cruel
146811;Espauliers du gladiateur cruel
146836;Plastron du gladiateur féroce
146837;Jambières du gladiateur féroce
146812;Gants du gladiateur cruel
146814;Bottines du gladiateur cruel
146815;Brassards du gladiateur cruel
146819;Jambières du gladiateur cruel
146813;Cordelière du gladiateur cruel
146816;Cape du gladiateur cruel
146817;Heaume du gladiateur cruel
146818;Plastron du gladiateur cruel
146820;Espauliers du gladiateur cruel
146823;Bottines du gladiateur cruel
146826;Heaume du gladiateur féroce
146829;Espauliers du gladiateur féroce
146821;Gants du gladiateur cruel
146822;Cordelière du gladiateur cruel
146824;Brassards du gladiateur cruel
146825;Cape du gladiateur cruel
146827;Plastron du gladiateur féroce
146828;Jambières du gladiateur féroce
146830;Gants du gladiateur féroce
146832;Bottines du gladiateur féroce
146831;Cordelière du gladiateur féroce
146835;Heaume du gladiateur féroce
